aX,aY,aZ,gX,gY,gZ
-0.425,-0.756,1.019,90.088,-214.661,-183.594
-0.617,-0.077,1.088,82.520,-206.482,-186.890
-0.710,-0.008,1.129,64.697,-197.937,-204.102
-0.794,-0.088,1.130,29.968,-179.810,-244.324
-0.862,-0.233,1.093,19.775,-171.936,-256.714
-0.937,-0.695,0.984,9.399,-166.321,-262.085
-0.944,-0.998,1.040,0.244,-163.757,-256.775
-0.942,-1.231,1.177,-11.658,-152.466,-206.543
-0.928,-1.581,1.564,-21.667,-136.108,-168.701
-0.912,-1.729,1.680,-28.015,-109.558,-124.573
-0.646,1.346,1.313,-100.281,174.133,-5.798
-0.670,1.153,0.508,-122.803,219.788,-32.166
-0.633,0.876,-0.332,-165.161,201.477,-60.669
-0.404,0.729,-1.327,-184.448,144.226,-56.213
-0.223,0.622,-1.257,-195.618,74.585,-48.401
-0.035,0.375,-1.234,-134.766,-6.104,-20.020
0.171,-0.102,-1.377,-42.542,-11.658,9.766
0.445,-1.289,-2.287,76.904,-10.376,70.496
0.245,-1.056,-2.668,187.439,-25.452,164.124
-0.182,-0.232,-2.328,211.853,-138.245,318.970
-1.100,2.332,0.246,121.216,-185.120,326.843
-1.396,3.291,0.961,19.531,-184.021,274.292
-1.487,3.225,1.225,-47.363,-112.000,56.030
-1.412,2.417,1.378,-40.955,-71.167,-17.517
-1.261,1.605,1.098,-27.710,-26.611,-45.776
-1.238,1.837,0.755,-2.319,14.160,-57.068
-1.233,2.196,0.321,80.444,67.993,-116.150
-1.160,2.283,-0.522,112.671,72.327,-172.546
-1.085,1.988,-0.776,121.826,63.049,-231.506
-1.004,1.639,-0.947,86.731,19.592,-314.148
-0.913,1.331,-0.978,61.523,-9.277,-335.510
-0.651,0.752,-0.709,50.232,-33.875,-347.290
-0.496,0.527,-0.612,55.847,-48.645,-348.633
-0.360,0.374,-0.628,59.143,-64.758,-324.890
-0.033,-0.106,-0.071,29.724,-80.566,-298.584
0.133,-0.200,0.364,-6.897,-87.708,-257.141
0.247,-0.116,0.512,-23.254,-47.180,-168.030
0.310,0.027,0.369,-8.240,-23.743,-136.047
0.380,0.207,0.003,2.869,-13.611,-111.511
0.376,0.304,-0.019,1.892,-14.893,-91.003
0.353,0.394,-0.017,-19.775,-29.663,-62.744
0.305,0.540,0.123,-28.076,-38.818,-53.711
0.292,0.584,0.319,-32.043,-44.373,-46.631
0.285,0.638,0.445,-37.292,-26.489,-35.828
0.279,0.692,0.410,-39.917,-9.888,-34.363
0.266,0.750,-0.020,-45.105,1.099,-34.119
0.231,0.828,-0.287,-54.810,2.136,-33.264
0.196,0.854,-0.437,-79.224,-27.588,-35.217
0.230,0.601,-0.500,-89.844,-46.875,-33.936
0.253,0.377,-0.677,-98.694,-65.491,-25.452
0.283,0.140,-0.856,-106.812,-122.803,20.142
0.330,-0.128,-0.956,-95.276,-157.166,55.847
0.286,-0.454,-1.505,-74.951,-194.519,100.037
0.111,-0.453,-1.742,-53.528,-243.958,147.583
-0.148,-0.382,-1.641,-6.287,-364.563,238.831
-0.623,-0.005,-0.735,23.682,-408.203,274.719
-0.738,0.085,-0.272,53.711,-428.284,297.668
-0.808,0.109,0.032,86.670,-411.865,324.219
-0.865,0.226,0.398,84.045,-388.000,335.876
-0.865,1.135,1.470,73.303,-345.764,341.797
-0.819,1.579,1.498,73.853,-280.762,330.749
-0.802,1.845,1.200,73.669,-160.156,259.399
-0.867,1.948,0.246,58.899,-133.301,211.792
-0.888,1.708,-0.131,44.434,-130.676,161.926
-0.892,1.296,-0.272,20.081,-170.654,93.262
-0.882,0.838,-0.147,15.564,-190.552,89.905
-0.856,0.430,0.521,19.287,-196.228,102.905
-0.857,0.538,0.909,23.865,-185.791,121.460
-0.863,0.812,1.344,7.935,-122.192,143.005
-0.864,1.236,1.706,-0.916,-68.787,134.277
-0.887,1.305,1.742,-14.404,-12.695,115.784
-0.937,1.353,1.905,-65.430,97.534,66.589
-1.023,1.379,2.152,-99.426,163.818,37.964
-1.350,1.265,2.611,-142.212,239.624,7.324
-1.592,1.155,2.706,-189.514,323.181,-23.560
-1.879,1.014,2.494,-256.836,507.263,-88.013
-2.408,0.502,1.291,-281.067,585.388,-118.408
-2.624,0.349,0.326,-289.856,642.212,-138.550
-2.626,0.465,-1.186,-186.096,638.367,-159.424
-2.224,0.665,-2.604,-126.404,530.151,-176.392
-0.934,0.493,-2.752,-126.282,376.343,-186.829
-0.534,0.339,-1.772,-175.781,228.821,-179.321
-0.359,0.320,-0.762,-244.690,93.811,-127.808
-0.350,0.486,-0.125,-214.539,106.995,-102.417
-0.375,0.649,-0.331,-153.015,137.085,-80.933
-0.603,1.255,2.265,-6.958,159.058,11.597
-0.721,1.278,1.624,14.526,263.794,1.343
-0.766,1.579,-0.039,19.226,404.724,-21.973
-0.404,2.476,-3.927,-64.270,350.769,-80.261
0.163,0.860,-4.000,-150.574,206.299,-182.068
0.882,-1.869,-3.515,-83.801,-50.842,-162.598
1.261,-3.545,-3.154,32.471,-106.140,44.128
-0.107,-1.685,-2.244,123.779,-176.208,268.127
-1.155,0.099,-0.759,162.231,-256.470,416.504
-1.874,1.567,1.112,107.239,-319.519,417.908
-1.926,3.539,3.698,36.438,-248.535,319.702
-1.657,3.268,2.918,-15.625,-115.845,187.500
-1.349,2.383,2.077,34.424,55.847,-5.798
-1.078,1.627,1.240,64.758,90.088,-25.330
-0.772,1.829,-0.384,74.646,93.445,-22.644
-0.719,2.337,-0.798,71.289,75.256,-32.288
-0.708,2.590,-1.088,48.706,22.583,-127.075
-0.707,2.154,-1.229,43.640,-10.681,-187.134
-0.720,1.784,-0.989,38.330,-45.776,-235.046
-0.716,1.487,-0.426,27.222,-83.984,-283.569
-0.692,1.301,0.130,25.330,-63.171,-293.945
-0.606,1.081,-0.021,23.437,-31.006,-305.542
-0.481,0.740,-0.413,11.292,-14.221,-319.519
-0.266,0.240,-0.616,-82.397,-67.993,-310.791
0.135,-0.047,-0.261,-139.221,-109.924,-271.484
0.233,0.138,0.003,-164.246,-133.789,-226.257
0.296,0.308,0.094,-99.182,-113.281,-163.086
0.351,0.356,0.045,-46.997,-91.736,-142.090
0.432,0.266,0.036,-8.362,-74.097,-120.239
0.434,0.254,0.160,14.893,-61.096,-96.130
0.393,0.343,0.317,30.273,-38.818,-50.354
0.259,0.769,0.356,29.175,-27.100,-39.917
0.229,0.888,0.320,23.621,-19.165,-41.809
0.240,0.891,0.390,-0.366,-10.376,-62.317
0.270,0.835,0.406,-18.555,-0.061,-70.862
0.338,0.651,0.024,-40.955,7.690,-76.233
0.389,0.485,-0.131,-67.017,7.324,-77.332
0.448,0.322,-0.198,-106.812,-5.920,-56.641
0.458,0.348,-0.403,-105.347,-11.047,-38.391
0.425,0.424,-0.524,-90.149,-19.104,-23.254
0.406,0.400,-0.629,-69.336,-50.903,-2.747
0.393,0.270,-0.793,-79.956,-77.148,13.550
0.401,-0.173,-1.063,-95.825,-114.075,38.696
0.413,-0.375,-1.251,-103.088,-155.823,75.134
0.366,-0.481,-1.582,-81.970,-249.939,174.072
-0.035,-0.352,-1.686,-61.707,-308.167,225.708
-0.309,-0.190,-1.332,-37.415,-363.403,270.874
-0.547,-0.052,-0.867,29.724,-422.424,333.435
-0.721,0.059,-0.391,66.040,-421.204,352.844
-0.841,0.532,0.790,90.027,-401.489,365.112
-0.826,1.026,1.438,95.154,-360.962,368.469
-0.764,1.635,1.854,80.750,-219.727,324.829
-0.588,1.944,0.958,80.017,-145.020,273.499
-0.569,1.681,0.119,71.167,-103.210,221.069
-0.585,1.336,-0.423,31.250,-134.155,152.039
-0.623,1.030,-0.464,15.930,-169.128,141.113
-0.738,0.881,0.554,7.568,-186.462,141.785
-0.773,0.934,0.941,7.629,-175.598,145.569
-0.785,0.936,0.871,20.325,-110.413,145.996
-0.760,0.922,0.326,24.414,-94.421,144.653
-0.752,1.017,0.293,26.978,-92.346,141.724
-0.759,1.156,0.511,15.503,-94.238,117.859
-0.774,1.289,0.980,-1.953,-77.393,96.008
-0.780,1.222,1.691,-18.921,-37.048,70.801
-0.788,1.039,1.665,-35.461,18.127,47.546
-0.826,0.893,1.674,-81.726,123.535,18.494
-1.082,0.709,2.370,-115.906,179.626,8.911
-1.354,0.655,2.859,-155.579,253.418,1.770
-1.734,0.672,3.237,-226.868,466.370,-15.198
-2.212,0.707,3.258,-242.798,594.727,-34.912
-3.071,0.295,1.295,-240.295,710.876,-60.669
-3.116,0.048,-0.437,-217.895,780.518,-77.148
-2.761,0.047,-2.142,-133.118,690.918,-70.313
-1.288,0.562,-3.630,-89.111,531.616,-60.425
-0.718,0.936,-2.553,-73.059,338.867,-53.528
-0.536,-1.071,0.522,65.674,-97.107,217.651
-0.538,-0.340,0.859,102.112,-112.183,240.723
-0.532,0.360,1.498,107.666,-113.098,188.904
-0.457,0.895,2.109,92.407,-78.186,132.568
-0.048,2.465,2.385,91.614,-23.437,72.327
0.263,3.295,1.542,85.876,35.461,-9.155
0.411,3.202,0.598,28.625,26.428,-246.582
-0.157,1.138,0.199,17.883,-37.903,-327.942
-0.664,-0.051,0.126,24.536,-95.886,-363.770
-1.143,-1.760,0.099,-10.803,-176.941,-333.130
-1.682,-3.811,1.359,-30.151,-183.105,-246.948
-1.625,-3.524,1.354,-32.410,-138.306,-137.878
-1.470,-2.925,1.054,-19.897,-80.933,-36.865
-1.337,-2.346,1.065,30.212,-37.659,110.046
-1.240,-1.174,2.185,52.429,-22.766,162.292
-1.236,-0.431,2.930,59.082,16.418,196.838
-1.247,0.249,3.407,1.709,191.956,182.068
-1.301,0.446,2.926,-52.979,303.955,140.320
-1.251,0.135,2.090,-108.826,400.757,99.976
-1.097,-0.116,1.234,-172.791,482.483,65.308
-0.844,-0.173,0.519,-180.603,470.642,64.026
-0.294,0.409,-0.215,-165.344,434.570,59.143
-0.027,0.736,-0.370,-132.690,387.146,41.016
0.160,0.887,-0.374,-73.059,282.654,-33.630
0.388,0.587,-0.348,-57.861,244.141,-65.491
0.487,0.230,-0.684,-46.631,211.487,-83.313
0.582,-0.375,-0.890,10.620,92.896,-86.731
0.573,-0.868,-0.670,47.607,26.184,-58.655
0.234,-0.601,0.563,68.115,-12.756,-25.757
0.171,-0.265,0.823,65.125,-16.296,-8.362
0.137,-0.242,0.934,7.507,9.766,-31.677
0.059,-0.595,1.049,-24.597,26.245,-40.344
0.093,-0.732,0.862,-42.603,43.030,-38.330
0.143,-0.778,0.689,-26.184,44.067,-13.306
0.177,-0.685,0.667,-7.629,34.302,0.427
0.195,-0.455,0.890,0.000,26.245,7.324
0.172,-0.336,1.101,-8.972,23.254,8.545
0.166,-0.225,1.203,-63.965,44.128,-5.066
0.178,-0.177,1.229,-90.881,57.434,-15.930
0.192,0.013,1.200,-103.088,70.435,-24.109
0.219,0.342,1.101,-91.309,95.215,-56.519
0.274,0.747,0.920,-70.068,100.830,-89.539
0.434,1.408,0.168,-44.617,94.238,-135.071
0.431,1.599,-0.113,-22.278,69.824,-192.627
0.354,1.793,-0.250,10.193,-12.207,-334.473
-0.042,1.584,-0.451,11.902,-62.622,-410.278
-0.329,1.068,-0.405,6.897,-118.408,-475.098
-0.581,0.392,-0.308,11.414,-219.116,-530.212
-0.751,-0.252,-0.121,25.391,-254.639,-518.127
-0.956,-1.043,0.402,38.757,-273.560,-492.310
-1.007,-1.414,0.660,42.542,-278.442,-460.449
-1.040,-1.740,0.884,10.681,-262.512,-363.159
-1.152,-2.051,1.520,-7.263,-244.629,-299.500
-1.184,-1.825,1.779,-7.996,-211.365,-231.079
-1.194,-1.432,1.868,-5.127,-110.535,-131.592
-1.165,-1.084,1.808,-12.024,-58.777,-110.840
-0.994,-0.719,1.165,-17.883,-16.785,-100.342
-0.887,-0.613,0.819,-15.808,5.493,-93.689
-0.784,-0.516,0.584,9.033,-2.991,-89.294
-0.641,-0.567,0.537,16.052,-20.203,-91.553
-0.620,-0.753,0.685,13.855,-35.706,-92.102
-0.619,-1.011,0.827,-8.545,-40.039,-73.547
-0.628,-1.352,0.912,-27.954,-30.273,-49.072
-0.705,-2.367,0.824,-57.861,-16.541,-9.705
-0.811,-2.992,0.662,-100.037,-3.784,51.025
-0.996,-3.345,0.518,-195.801,7.751,251.648
-1.494,-3.191,0.162,-247.253,12.146,365.051
-1.799,-2.922,-0.174,-289.429,15.869,473.572
-2.135,-2.245,-0.589,-273.865,-11.536,679.993
-2.400,-1.174,-0.827,-218.018,-55.298,743.286
-2.388,1.312,0.020,-139.771,-102.417,755.371
-1.914,2.563,0.680,-49.744,-129.578,703.979
-1.228,3.238,1.092,-71.655,-104.797,404.724
-0.396,1.999,1.552,-190.796,-70.984,227.356
-0.355,0.557,1.530,-292.297,-28.564,96.375
-0.097,-1.936,-0.687,-36.377,-180.481,63.965
-0.318,-1.754,0.213,-52.795,-235.901,96.802
-0.486,-1.498,1.280,-53.101,-178.833,119.629
-0.353,-0.615,2.709,-42.053,-77.209,119.934
-0.220,0.448,3.564,-36.621,24.841,119.202
0.006,1.902,3.875,-79.346,237.610,34.119
0.208,2.998,3.354,-100.952,302.979,-95.581
-0.062,1.956,0.882,-89.905,315.002,-247.009
-0.474,0.701,-0.250,-41.016,281.799,-363.647
-0.823,-0.699,-1.568,51.392,164.185,-446.899
-1.126,-3.942,-2.325,44.373,78.247,-407.654
-1.114,-4.000,-1.605,28.442,11.963,-291.138
-0.970,-3.630,-1.053,38.330,-0.549,-13.245
-0.736,-2.602,-0.741,54.810,7.385,48.706
-0.231,-1.329,-0.212,66.528,2.136,62.073
-0.071,-1.152,0.150,66.345,-14.709,54.321
0.018,-1.062,0.462,32.959,-41.626,41.443
0.059,-0.913,0.815,8.118,-45.593,39.612
0.042,-0.951,0.947,-14.709,-44.922,36.621
0.020,-1.008,1.009,-31.799,-39.917,38.025
-0.014,-1.049,1.019,-23.987,-39.368,43.518
-0.066,-1.111,1.009,-10.742,-37.659,50.903
-0.078,-1.227,1.074,0.061,-34.302,57.922
-0.105,-1.421,1.222,0.244,-14.038,83.801
-0.196,-1.627,1.461,-10.925,9.888,110.229
-0.215,-1.460,1.310,-32.776,42.969,140.686
-0.215,-1.319,1.041,-99.854,98.633,171.204
-0.242,-1.409,0.867,-114.014,112.610,181.213
-0.333,-1.485,0.768,-100.464,125.977,205.078
-0.260,-1.030,0.641,-72.937,142.090,235.596
-0.106,-0.482,0.453,-59.326,155.640,235.901
0.131,-0.281,0.034,-61.768,147.888,201.660
0.195,-0.429,-0.080,-48.523,132.446,168.701
0.242,-0.465,-0.047,-0.854,96.191,130.371
0.293,-0.375,-0.018,6.653,84.961,110.352
0.370,-0.286,0.077,-1.892,78.857,85.388
0.400,-0.330,0.057,-22.217,79.956,60.425
0.425,-0.446,-0.006,-65.735,83.496,22.644
0.458,-0.694,-0.031,-73.059,79.224,16.174
0.481,-0.722,-0.051,-67.749,71.777,17.334
0.504,-0.733,-0.031,-39.001,46.265,24.963
0.515,-0.733,0.046,-25.146,34.058,29.297
0.531,-0.598,0.230,-14.893,26.550,32.349
0.548,-0.531,0.261,-10.315,22.888,30.640
0.556,-0.544,0.275,-14.038,16.235,15.320
0.529,-0.689,0.353,-17.090,13.123,10.132
0.513,-0.751,0.379,-20.447,11.658,8.911
0.491,-0.804,0.424,-32.593,10.986,13.855
0.467,-0.835,0.456,-40.955,12.878,19.226
0.412,-0.719,0.623,-47.668,16.418,24.780
0.407,-0.560,0.724,-52.490,25.513,27.344
0.405,-0.478,0.786,-72.815,56.641,10.071
0.341,-0.281,1.013,-84.656,80.444,-1.160
0.315,0.127,1.097,-89.172,113.342,-15.991
0.280,0.611,1.216,-89.783,198.242,-102.661
0.237,0.946,1.278,-96.924,242.432,-175.964
0.054,1.028,0.778,-99.731,272.156,-254.089
-0.103,0.793,0.368,-89.294,275.452,-329.163
-0.267,0.410,0.057,-34.363,218.201,-436.829
-0.448,-0.345,-0.269,-1.709,176.208,-458.618
-0.470,-0.663,-0.258,19.470,134.216,-462.952
-0.483,-0.992,-0.182,3.662,81.665,-440.796
-0.471,-1.326,-0.174,-20.020,74.158,-416.687
-0.393,-2.036,-0.398,-44.983,64.453,-386.536
-0.350,-2.344,-0.273,-53.894,50.903,-346.619
-0.300,-2.279,-0.090,-31.921,40.527,-223.816
-0.313,-1.508,0.362,-27.954,45.593,-177.429
-0.349,-1.215,0.411,-31.067,59.631,-154.358
-0.369,-0.983,0.322,-38.879,81.604,-148.743
-0.378,-0.848,0.147,-40.710,75.989,-157.471
-0.411,-0.995,-0.228,-40.955,60.425,-166.382
-0.429,-1.188,-0.401,-42.358,39.124,-169.739
-0.453,-1.427,-0.556,-58.777,-8.972,-151.489
-0.521,-1.986,-0.925,-73.364,-32.410,-126.770
-0.551,-2.196,-1.241,-88.562,-57.800,-87.952
-1.431,0.200,-4.000,-134.827,174.133,-30.823
-1.461,-0.496,-4.000,-206.909,-18.066,-14.832
-1.012,-0.970,-2.622,-221.497,-424.194,97.656
0.344,-0.699,1.451,-174.194,-408.813,146.851
0.472,-0.359,2.197,-75.195,-258.850,163.025
0.060,0.418,1.714,111.877,81.482,166.504
-0.566,1.425,0.717,132.080,143.982,149.353
-1.159,2.453,-0.317,110.779,135.498,114.380
-1.003,2.324,0.069,76.050,95.703,69.641
-0.765,1.852,0.541,29.968,79.834,-11.353
-0.573,0.635,0.143,20.264,112.061,-24.963
-0.585,0.441,-0.295,18.250,140.320,-16.357
-0.618,0.530,-0.627,32.654,156.372,8.423
-0.644,0.622,-0.881,38.696,148.804,7.385
-0.763,0.264,-2.005,28.259,124.695,8.484
-0.776,0.166,-2.259,2.991,69.275,22.217
-0.722,0.339,-1.879,-42.969,-69.763,58.350
-0.610,0.826,-0.701,-36.316,-97.778,52.551
-0.584,0.830,-0.465,-10.376,-93.628,29.846
-0.584,0.725,-0.516,56.641,-54.077,-20.020
-0.584,0.564,-0.641,91.370,-47.180,-34.058
-0.513,0.277,-0.572,122.620,-48.462,-37.415
-0.465,0.265,-0.447,141.968,-49.500,-31.006
-0.424,0.311,-0.330,136.902,-36.865,-7.874
-0.419,0.514,-0.181,121.887,-22.888,1.160
-0.502,0.642,-0.328,103.149,-4.700,5.493
-0.668,0.769,-0.785,78.613,15.503,-4.822
-0.913,0.926,-1.602,87.219,-12.024,-20.752
-1.360,0.907,-2.906,104.370,-85.022,-40.222
-1.450,0.925,-2.547,103.821,-191.406,-49.805
-1.439,1.279,-1.662,60.974,-353.943,-61.096
-1.148,1.872,-0.144,60.974,-358.398,-99.976
-0.919,1.625,0.031,69.336,-322.327,-154.419
-0.707,1.219,-0.075,66.895,-231.384,-230.530
-0.546,0.861,-0.305,62.744,-205.322,-245.178
-0.350,0.502,-0.514,51.086,-195.068,-249.023
-0.264,0.412,-0.396,31.616,-193.787,-246.704
-0.079,0.160,-0.142,13.489,-184.692,-232.422
0.212,-0.202,0.225,-0.732,-164.307,-203.613
0.294,-0.328,0.129,-15.076,-135.986,-170.471
0.396,-0.556,0.047,-11.414,-95.276,-93.445
0.449,-0.493,0.064,-34.058,-84.717,-36.499
0.296,0.499,0.107,-76.843,-73.669,7.019
0.173,0.847,-0.019,-115.234,-62.073,23.926
0.085,0.942,-0.175,-135.437,-56.458,9.644
0.095,0.146,-0.622,-133.118,-63.171,4.578
0.157,-0.479,-0.832,-143.738,-78.369,24.353
0.173,-0.727,-0.857,-189.026,-126.404,146.790
0.123,-0.289,-0.544,-185.486,-133.728,200.928
0.015,0.501,-0.316,-148.865,-113.037,211.670
-0.014,-0.411,-0.956,-90.027,-86.060,198.914
-0.119,-1.674,-1.660,-18.921,-132.507,296.631
-0.698,-2.112,-1.292,-12.817,-195.618,419.678
-0.963,-1.091,-0.225,18.188,-235.657,534.851
-1.072,0.149,0.741,161.743,-169.861,607.727
-1.053,1.100,1.152,206.665,-98.511,573.364
-0.972,2.038,0.842,200.745,-38.574,522.644
-0.995,2.200,0.558,160.278,4.944,465.454
-1.041,2.219,0.246,80.139,51.208,345.276
-1.132,1.918,0.061,45.288,53.284,290.710
-1.187,1.863,0.314,1.404,51.025,242.981
-1.259,1.943,0.679,-113.037,78.003,146.484
-1.335,2.072,1.083,-171.387,113.953,88.745
-1.523,2.133,1.925,-231.934,164.917,24.963
-1.650,1.937,2.129,-295.776,230.713,-41.199
-1.799,1.533,2.030,-414.185,375.915,-160.522
-2.279,1.349,1.222,-477.722,433.289,-204.163
-2.771,2.018,0.601,-492.737,477.539,-265.930
-3.210,1.896,-0.414,-332.275,502.869,-487.610
-3.344,0.909,-1.541,-294.983,447.266,-547.119
-2.633,-1.487,-3.232,-270.325,353.088,-546.631
-1.914,-2.326,-3.499,-223.694,232.422,-492.065
-1.171,-2.398,-3.002,-182.617,-15.930,-261.292
-0.325,-0.848,-0.777,-191.040,-75.378,-152.710
-0.236,-0.054,-0.073,-177.063,-66.406,-89.355
-2.105,3.771,-3.551,-111.206,388.550,168.640
-2.482,3.280,-4.000,-230.041,204.346,38.940
-2.398,1.910,-3.339,-286.926,-575.073,-137.634
-0.827,-0.567,2.165,-290.833,-667.725,-127.075
0.065,-1.340,4.000,-232.788,-510.071,-85.144
0.363,-1.213,4.000,53.162,64.514,58.044
-0.016,-0.195,2.458,153.137,231.506,115.723
-0.897,2.472,-0.386,151.611,251.404,129.333
-0.882,2.722,-0.452,83.191,186.340,92.102
-0.658,2.112,-0.021,-4.089,79.895,-35.400
-0.310,0.263,0.087,-16.968,83.557,-58.594
-0.305,-0.098,-0.272,-27.222,101.074,-41.687
-0.365,-0.041,-0.583,-33.508,112.488,34.546
-0.441,0.250,-0.737,-23.621,103.699,58.899
-0.568,0.741,-0.740,-11.108,93.018,66.711
-0.644,0.870,-0.880,-3.845,85.205,63.782
-0.708,0.952,-1.083,9.460,55.115,42.908
-0.728,0.835,-1.071,16.663,28.870,32.166
-0.723,0.793,-0.951,19.409,5.249,26.611
-0.719,0.808,-0.809,32.959,-23.071,20.081
-0.713,0.851,-0.676,46.997,-26.611,14.221
-0.705,0.990,-0.590,65.369,-25.208,5.432
-0.716,1.052,-0.643,85.327,-22.217,-7.080
-0.736,1.117,-0.744,101.685,-22.827,-39.856
-0.816,1.153,-0.994,91.736,-30.945,-58.228
-0.933,1.304,-1.275,73.853,-45.654,-74.707
-1.101,1.598,-1.477,51.758,-119.568,-122.864
-1.275,1.893,-1.416,53.955,-167.541,-165.649
-1.500,2.033,-1.049,54.810,-205.811,-218.079
-1.529,1.754,-1.085,46.448,-235.352,-272.034
-1.479,1.317,-1.071,-28.931,-312.195,-337.769
-1.079,0.714,-0.116,-88.013,-350.403,-336.792
-0.748,0.536,0.568,-130.066,-361.694,-324.829
-0.381,0.305,1.087,-123.108,-277.344,-294.495
-0.035,-0.010,1.259,-91.309,-200.684,-270.386
0.415,-0.614,0.624,-56.152,-126.465,-233.154
0.557,-0.730,0.173,-21.484,-72.266,-183.899
0.599,-0.626,-0.042,7.385,-38.086,-68.481
0.448,0.041,-0.176,5.310,-35.095,-23.315
0.394,0.316,-0.084,7.141,-35.706,4.089
0.347,0.649,0.120,-6.653,-30.151,26.733
0.281,0.965,0.153,-19.287,-15.930,16.968
0.226,0.948,-0.284,-26.306,-7.385,-1.465
0.217,0.851,-0.418,-34.180,-9.583,-14.526
0.205,0.841,-0.457,-60.852,-26.794,-20.447
0.203,0.870,-0.366,-72.327,-31.494,-22.217
0.191,0.867,-0.415,-80.994,-29.907,-24.658
0.170,0.860,-0.536,-79.224,-23.621,-30.945
0.152,0.833,-0.676,-71.167,-26.672,-33.752
0.143,0.722,-0.865,-67.078,-35.034,-34.424
0.149,0.627,-0.934,-72.937,-47.485,-32.104
0.162,0.462,-1.035,-118.347,-82.458,-13.123
0.243,-0.402,-1.296,-157.959,-107.849,13.489
0.307,-0.927,-1.226,-196.228,-139.587,62.866
0.335,-1.205,-0.906,-183.533,-186.035,219.910
0.271,-1.225,-0.668,-132.141,-179.810,297.546
-0.165,-0.804,-0.578,-57.007,-168.396,363.342
-0.452,-0.268,-0.479,20.203,-161.194,415.344
-0.681,0.372,-0.350,98.206,-155.579,453.247
-0.662,1.869,0.454,103.149,-149.231,432.861
-0.478,2.484,0.733,94.482,-122.925,385.193
-0.309,2.672,0.624,75.867,-29.236,230.957
-0.217,2.479,0.243,65.918,2.075,158.813
-0.209,1.698,-0.606,52.368,10.803,104.492
-0.218,1.233,-0.849,33.020,0.916,68.970
-0.209,0.816,-0.883,-13.245,-45.044,57.373
-0.184,0.430,-0.499,-22.827,-60.852,73.303
-0.190,0.397,-0.328,-17.090,-63.171,94.238
-0.213,0.415,-0.270,17.151,-43.579,135.986
-0.249,0.395,-0.328,32.959,-36.438,155.640
-0.341,0.227,-0.494,44.739,-38.452,177.856
-0.384,0.240,-0.404,53.101,-48.523,203.125
-0.423,0.420,-0.172,48.523,-62.988,247.070
-0.516,1.081,0.370,37.537,-53.589,253.174
-0.582,1.440,0.548,24.902,-32.959,244.507
-0.812,2.546,1.136,-73.425,111.816,87.158
-0.682,3.177,0.500,-65.125,133.545,30.212
-0.286,3.123,-0.866,-19.897,116.882,-151.428
0.564,1.306,-2.809,-30.212,20.447,-224.487
0.604,0.163,-2.239,-38.635,-111.755,-252.991
0.405,-0.962,-1.172,20.569,-291.321,-171.265
0.094,-2.014,-0.006,68.604,-316.101,-75.073
-0.585,-2.675,2.532,106.689,-303.589,42.297
-0.882,-1.793,2.966,130.432,-246.399,151.306
-1.023,-0.950,2.535,159.546,-99.670,226.807
-0.945,-0.256,1.418,148.499,-74.524,217.407
-0.860,-0.140,1.265,124.939,-74.402,207.214
-0.817,0.012,1.261,100.281,-76.538,211.548
-0.804,0.196,1.261,103.638,-68.237,216.980
-0.823,0.687,1.179,118.042,-58.167,217.346
-0.801,0.956,1.035,136.169,-48.462,204.712
-0.753,1.118,0.816,111.389,-51.331,131.470
-0.736,1.225,0.560,75.012,-65.491,82.642
-0.789,1.166,0.576,51.575,-79.895,35.278
-0.876,1.058,0.687,85.693,-92.651,-32.715
-0.983,0.937,0.944,120.605,-87.280,-54.016
-1.195,0.597,1.799,126.343,-73.303,-72.021
-1.316,0.476,2.402,108.276,-48.157,-83.130
-1.459,0.590,2.935,71.594,67.871,-89.722
-1.763,0.727,3.324,49.133,154.968,-106.934
-1.872,0.639,2.913,49.194,251.587,-126.587
-1.861,0.569,2.111,171.631,407.165,-139.526
-1.696,0.518,1.230,210.815,433.777,-136.414
-1.157,0.247,0.368,190.124,428.406,-134.155
-0.891,-0.055,0.309,121.033,408.813,-132.996
-0.643,-0.419,0.304,-21.301,369.873,-113.342
-0.194,-0.875,0.060,-34.302,354.797,-84.229
-0.005,-0.804,-0.164,-12.085,336.426,-44.739
0.157,-0.584,-0.368,71.289,273.682,26.978
0.279,-0.302,-0.459,87.219,229.675,43.701
0.383,0.133,-0.234,71.350,185.669,42.419
0.403,0.025,-0.046,34.485,147.095,26.306
0.396,-0.181,0.198,-45.593,91.858,0.366
0.339,-0.204,0.519,-64.331,80.017,1.465
0.348,-0.083,0.514,-67.810,74.646,2.991
0.366,-0.063,0.499,-87.524,57.251,-8.362
0.374,-0.106,0.556,-99.731,45.532,-12.085
0.377,-0.215,0.720,-101.013,36.560,-10.193
0.372,-0.177,0.784,-84.106,30.457,-1.282
0.352,-0.027,0.837,-40.161,25.024,19.043
0.287,0.291,0.923,-41.565,24.170,16.968
0.259,0.436,0.956,-58.411,23.376,7.324
0.228,0.579,0.991,-117.676,20.996,-29.663
0.208,0.641,1.001,-159.607,20.264,-54.138
0.235,0.528,0.942,-205.383,19.592,-74.524
0.221,0.609,0.941,-240.601,17.822,-86.121
0.167,0.954,0.979,-222.778,15.625,-108.032
0.098,1.611,0.629,-221.619,15.503,-152.039
0.141,1.329,0.406,-271.729,2.258,-218.323
