aX,aY,aZ,gX,gY,gZ
0.190,0.081,1.146,236.084,-82.520,-20.203
0.179,0.163,1.017,273.987,-66.528,-14.343
0.159,0.336,0.763,284.119,-63.904,-16.663
0.149,0.314,0.823,264.038,-69.763,-23.926
0.142,0.259,0.914,227.722,-73.975,-34.363
0.149,0.172,0.920,217.834,-70.740,-35.095
0.140,0.155,0.927,194.458,-70.801,-33.569
0.113,0.138,0.998,120.483,-76.294,-29.175
0.097,0.110,1.061,100.769,-73.303,-27.222
0.109,-0.003,1.024,95.764,-69.458,-24.719
0.113,-0.010,0.995,102.600,-67.322,-20.813
0.110,0.025,0.955,111.938,-66.406,-17.029
0.082,0.012,0.920,91.736,-69.397,-20.691
0.068,-0.068,0.950,66.345,-72.998,-24.292
0.052,-0.123,0.998,60.974,-71.716,-18.555
0.034,-0.118,1.013,74.951,-66.956,-12.512
-0.003,-0.088,1.029,77.209,-65.369,-8.606
-0.018,-0.106,1.057,64.758,-65.796,-6.958
-0.032,-0.121,1.060,33.997,-63.599,-6.470
-0.048,-0.174,1.016,34.851,-61.951,-6.531
-0.050,-0.225,0.979,48.035,-61.340,-5.493
-0.054,-0.264,0.975,92.224,-62.805,4.333
-0.073,-0.255,1.013,101.746,-62.073,10.986
-0.121,-0.155,1.063,97.900,-58.899,14.526
-0.119,-0.163,1.025,93.262,-54.626,14.038
-0.103,-0.205,0.968,100.830,-51.880,10.437
-0.082,-0.315,0.896,104.004,-54.321,9.766
-0.082,-0.360,0.894,98.816,-57.739,9.827
-0.090,-0.399,0.892,78.796,-61.462,13.062
-0.109,-0.413,0.892,80.933,-62.622,17.334
-0.160,-0.404,0.950,93.994,-63.660,22.522
-0.187,-0.367,0.974,110.840,-63.477,27.161
-0.203,-0.356,0.965,131.714,-59.937,26.917
-0.213,-0.452,0.891,135.620,-60.059,24.780
-0.228,-0.510,0.885,138.306,-62.500,24.597
-0.275,-0.501,0.946,130.615,-70.251,31.982
-0.340,-0.422,1.047,131.775,-69.946,32.349
-0.383,-0.358,1.100,140.686,-66.040,27.344
-0.358,-0.430,1.045,145.020,-61.401,19.836
-0.320,-0.517,0.945,131.836,-56.519,10.986
-0.271,-0.660,0.769,122.070,-57.739,11.414
-0.283,-0.686,0.765,114.685,-60.669,14.465
-0.320,-0.684,0.801,98.389,-64.941,21.301
-0.357,-0.680,0.828,96.985,-64.941,22.888
-0.378,-0.660,0.814,96.436,-64.209,23.254
-0.372,-0.669,0.778,88.379,-62.805,22.095
-0.373,-0.709,0.741,52.246,-61.035,20.935
-0.445,-0.793,0.804,39.917,-61.401,24.902
-0.488,-0.767,0.867,39.612,-61.157,31.372
-0.507,-0.734,0.922,49.683,-56.824,35.828
-0.510,-0.725,0.939,46.936,-50.537,33.752
-0.485,-0.814,0.854,38.940,-44.312,31.921
-0.480,-0.855,0.829,31.555,-39.978,33.447
-0.484,-0.838,0.825,34.729,-34.302,45.349
-0.476,-0.748,0.807,41.931,-30.884,48.828
-0.453,-0.750,0.760,50.232,-26.733,48.889
-0.432,-0.786,0.724,62.073,-22.522,48.950
-0.427,-0.810,0.729,63.171,-21.545,52.002
-0.441,-0.793,0.775,60.181,-19.287,54.504
-0.441,-0.790,0.771,56.580,-15.625,55.298
-0.435,-0.804,0.751,50.659,-10.742,56.641
-0.416,-0.820,0.721,49.805,-10.925,58.228
-0.406,-0.820,0.719,52.429,-11.292,59.937
-0.401,-0.807,0.710,64.514,-9.155,62.134
-0.394,-0.781,0.692,63.599,-7.751,59.753
-0.361,-0.785,0.641,56.091,-5.127,56.213
-0.338,-0.787,0.575,44.434,-2.014,54.016
-0.324,-0.788,0.545,22.705,-4.395,49.500
-0.309,-0.828,0.566,17.090,-5.676,49.072
-0.304,-0.805,0.560,12.390,-5.188,50.720
-0.298,-0.760,0.554,-5.188,-5.676,46.265
-0.291,-0.755,0.576,-10.498,-4.639,42.053
-0.281,-0.779,0.574,-12.268,-2.380,39.307
-0.272,-0.808,0.569,-12.085,-0.549,38.025
-0.261,-0.825,0.568,-3.479,0.977,41.138
-0.252,-0.802,0.598,5.188,1.465,44.556
-0.257,-0.790,0.652,13.489,2.869,47.302
-0.254,-0.794,0.671,22.583,11.902,49.438
-0.226,-0.827,0.612,24.719,14.648,49.011
-0.217,-0.836,0.599,26.184,14.954,49.316
-0.212,-0.815,0.598,26.306,14.221,50.781
-0.204,-0.804,0.622,24.597,13.916,50.049
-0.184,-0.793,0.624,23.315,16.541,48.706
-0.176,-0.790,0.604,19.958,19.409,46.692
-0.166,-0.803,0.574,7.446,22.217,39.917
-0.147,-0.839,0.554,1.587,21.606,37.048
-0.144,-0.851,0.572,-3.845,21.057,35.217
-0.135,-0.841,0.573,-9.155,23.560,34.058
-0.123,-0.834,0.558,-7.385,25.513,33.020
-0.106,-0.896,0.526,-2.808,26.611,33.020
-0.104,-0.933,0.525,3.052,26.733,35.278
-0.105,-0.950,0.529,16.052,27.039,42.603
-0.098,-0.911,0.535,18.860,27.344,44.739
-0.086,-0.898,0.530,14.099,26.978,43.579
-0.067,-0.923,0.517,-8.728,26.001,37.292
-0.045,-0.952,0.489,-16.113,25.330,37.659
-0.024,-0.941,0.484,-19.226,23.560,39.368
-0.023,-0.926,0.515,-17.883,21.790,40.710
-0.022,-0.919,0.546,-1.831,25.024,43.030
-0.017,-0.913,0.541,0.732,28.076,44.006
-0.009,-0.921,0.531,-7.080,29.175,43.274
0.004,-0.930,0.522,-26.855,30.396,41.565
0.019,-0.928,0.506,-25.879,31.738,43.762
0.035,-0.887,0.517,-16.602,30.762,46.936
0.038,-0.841,0.579,-4.456,28.442,49.866
0.042,-0.803,0.635,-4.944,30.457,49.194
0.065,-0.816,0.643,-18.921,35.156,45.776
0.083,-0.848,0.592,-30.396,41.199,43.823
0.101,-0.847,0.519,-22.766,44.617,48.340
0.112,-0.811,0.507,-2.930,38.940,51.086
0.112,-0.700,0.641,13.855,34.058,51.880
0.109,-0.688,0.701,19.104,32.471,48.950
0.104,-0.700,0.750,5.005,39.063,37.903
0.112,-0.753,0.720,-8.728,46.387,32.471
0.124,-0.821,0.650,-19.104,52.551,28.442
0.135,-0.865,0.605,3.540,54.443,34.485
0.140,-0.837,0.606,19.348,53.162,39.551
-0.178,-1.204,2.501,-88.196,51.636,118.408
-0.314,-0.701,2.615,-66.589,97.107,167.175
-0.352,-0.214,2.542,-76.538,195.007,176.025
-0.099,-0.215,1.748,-118.469,249.023,145.569
0.182,-0.516,0.595,-123.352,306.885,129.272
0.606,-0.417,-1.529,21.240,352.356,240.601
1.083,1.025,-3.639,78.857,220.459,314.209
1.210,4.000,-4.000,91.858,-29.114,247.986
0.514,3.801,-3.308,53.040,-276.611,12.573
-0.369,1.587,-1.670,-76.233,-519.897,-328.430
-1.561,-3.021,3.013,-161.743,-538.391,-240.356
-1.824,-2.504,4.000,-227.051,-480.957,-48.218
